doctor,specialty,treat,n_years,move_year,doc_group,doc_hrr,female,age,experience,white,n_choice,n_refer
1679754592,cardioem,0,2,2011,108320,439,1,32,5,1,182,2
1801821707,cardioem,0,1,2011,113635,439,0,52,,,121,1
1922193069,cardioem,1,1,2011,328896,439,0,55,24,1,121,1
1942284831,cardioem,1,1,2011,330791,439,0,47,14,1,121,1
1063412534,cardioem,1,1,2011,302815,440,0,54,9,1,63,1
1467624155,cardioem,1,2,2011,329700,440,1,56,29,1,128,3
1518925106,cardioem,0,1,2011,329696,441,1,51,19,1,22,1
1033186283,cardioem,0,1,2011,318444,442,0,51,21,1,10,1
1992861603,cardioem,0,2,2011,48480,442,1,44,13,0,51,3
1366612566,cardioem,1,2,2011,255527,444,0,35,4,1,78,3
1518184217,cardioem,1,2,2011,255527,444,0,35,9,1,285,4
1932123205,cardioem,0,2,2011,72329,444,0,36,13,1,199,3
1336127240,cardioem,1,1,2011,161278,447,0,35,7,1,31,1
1558478370,cardioem,1,2,2011,161278,447,1,57,28,1,82,2
1124071865,cardioem,1,3,2011,161245,449,0,41,16,1,97,3
1164561171,cardioem,1,1,2011,162277,449,0,34,7,1,58,2
1689781791,cardioem,1,1,2011,161314,449,0,49,20,1,58,2
1720170210,cardioem,0,1,2011,242911,449,1,59,28,1,58,3
1316156227,cardioem,0,1,2011,162315,450,0,38,6,1,13,3
1043211451,cardioem,1,1,2011,161212,451,1,39,12,0,159,3
1396902219,cardioem,0,1,2011,161542,451,1,31,4,1,159,2
1063510659,cardioem,1,2,2011,310872,457,1,36,10,0,17,2
1720188972,cardioem,0,1,2011,311041,457,0,41,14,1,6,1
1386891760,cardioem,0,1,2012,276092,1,1,32,4,1,141,1
1629267141,cardioem,0,1,2012,60114,1,0,50,8,1,141,5
1831194471,cardioem,0,1,2012,117658,1,0,63,37,1,141,1
1437335999,cardioem,0,1,2012,261768,2,1,34,10,0,12,1
1821039660,cardioem,0,1,2012,119505,2,0,44,13,1,12,2
1952397440,cardioem,0,1,2012,262116,2,0,56,29,1,12,2
1225262579,cardioem,0,1,2012,262117,6,0,34,3,1,45,2
1518919406,cardioem,0,2,2012,262384,6,1,36,10,1,90,3
1730196437,cardioem,0,1,2012,262117,6,0,57,24,1,45,1
1730292939,cardioem,0,1,2012,262117,6,0,56,29,1,45,1
1871680322,cardioem,0,1,2012,264440,6,0,56,32,1,45,2
1952361776,cardioem,0,1,2012,262117,6,1,52,18,1,45,2
1407860380,cardioem,0,1,2012,262939,7,0,49,22,1,17,2
1427295690,cardioem,0,1,2012,263195,7,0,32,4,1,17,1
1528268703,cardioem,0,1,2012,263581,7,0,35,5,1,17,3
1144467309,cardioem,0,1,2012,262117,9,1,48,24,1,7,1
1265512560,cardioem,0,1,2012,262185,9,0,61,,1,7,1
1023134293,cardioem,0,1,2012,257408,10,0,38,7,1,25,1
1306882360,cardioem,0,1,2012,294683,10,0,45,15,1,25,1
1780696401,cardioem,0,2,2012,331553,10,1,50,27,1,39,4
1023000486,cardioem,0,1,2012,175548,11,1,48,21,1,61,1
1033327119,cardioem,0,1,2012,330556,11,0,33,6,1,61,1
1144253071,cardioem,0,1,2012,112424,11,0,44,18,1,61,1
1306070750,cardioem,0,1,2012,121233,11,1,48,24,1,61,4
1518120500,cardioem,0,1,2012,323675,11,1,37,19,1,61,1
1538106570,cardioem,0,2,2012,328274,11,0,64,39,1,82,4
1588878508,cardioem,0,1,2012,330556,11,0,35,10,0,61,3
1891711685,cardioem,0,1,2012,175548,11,0,49,13,0,61,1
1003877085,cardioem,0,1,2012,104760,12,0,52,26,1,191,7
1144264524,cardioem,0,1,2012,342496,12,1,64,14,1,191,4
1417120783,cardioem,0,1,2012,243018,12,0,33,9,0,191,3
1497798714,cardioem,0,1,2012,49823,12,0,46,16,1,191,2
1639173370,cardioem,0,1,2012,88699,12,0,55,30,1,191,1
1689786212,cardioem,1,3,2012,322670,12,0,63,37,1,349,6
1730130006,cardioem,0,1,2012,322689,12,1,43,20,0,191,1
1730164088,cardioem,0,1,2012,148152,12,1,63,33,1,191,1
1740213503,cardioem,0,1,2012,322689,12,1,40,9,1,191,2
1801856554,cardioem,1,1,2012,335067,12,1,50,25,0,191,1
1851392302,cardioem,0,1,2012,43165,12,0,46,21,0,191,1
1871544122,cardioem,0,1,2012,324518,12,0,35,6,1,191,3
1871800581,cardioem,0,1,2012,33418,12,1,47,20,0,191,1
1952473373,cardioem,0,1,2012,323705,12,1,48,21,1,191,9
1972573533,cardioem,0,1,2012,140709,12,0,53,14,1,191,1
1558477984,cardioem,0,1,2012,324010,14,0,38,14,0,17,2
1114066131,cardioem,0,1,2012,323831,15,1,33,7,1,65,1
1194745133,cardioem,0,1,2012,64063,15,0,46,19,1,65,1
1427026319,cardioem,0,1,2012,323831,15,0,57,31,1,65,2
1730101395,cardioem,1,1,2012,323032,15,0,65,35,1,65,5
1003893330,cardioem,0,1,2012,273031,19,0,60,30,1,100,4
1154321032,cardioem,1,1,2012,274010,19,1,43,16,1,100,2
1265539720,cardioem,1,1,2012,274010,19,1,60,29,1,100,1
1346285533,cardioem,0,1,2012,167509,19,1,53,21,1,100,1
1164591947,cardioem,1,1,2012,272766,21,0,47,24,1,19,1
1497841530,cardioem,0,1,2012,273249,21,0,35,8,0,19,1
1063410637,cardioem,0,1,2012,288631,22,0,65,41,0,7,1
1043261654,cardioem,0,1,2012,325035,23,0,52,27,1,154,1
1104067925,cardioem,0,1,2012,177201,23,0,54,30,0,154,3
1770550246,cardioem,1,1,2012,134295,23,1,39,15,0,154,3
1053364943,cardioem,0,1,2012,271047,25,1,68,45,0,42,1
1457454738,cardioem,0,1,2012,291337,25,0,37,9,0,42,1
1063530087,cardioem,0,1,2012,271219,43,1,39,9,1,40,4
1073628079,cardioem,0,1,2012,335765,43,0,56,27,1,40,1
1205982220,cardioem,0,1,2012,333622,43,1,48,16,0,40,1
1902890320,cardioem,0,3,2012,335838,43,1,58,35,0,99,16
1457316150,cardioem,0,2,2012,271047,56,0,55,13,0,536,2
1477627065,cardioem,1,1,2012,339490,56,0,40,14,0,477,1
1487842894,cardioem,0,1,2012,270897,58,1,35,10,1,38,2
1609045954,cardioem,1,1,2012,333784,58,1,48,5,1,38,6
1285603621,cardioem,0,1,2012,271219,62,0,56,30,1,15,6
1326102708,cardioem,0,1,2012,271219,62,1,55,29,1,15,5
1598975138,cardioem,0,1,2012,271219,62,1,40,11,1,15,1
1801998968,cardioem,0,1,2012,271219,62,0,44,15,1,15,6
1831118371,cardioem,0,1,2012,271219,62,0,68,42,1,15,3
1073581237,cardioem,1,1,2012,339382,69,0,49,18,1,29,1
1720011935,cardioem,0,1,2012,342209,69,0,59,29,1,29,6
1013081611,cardioem,0,1,2012,174833,77,0,43,18,1,101,2
1043487663,cardioem,0,1,2012,333460,77,1,32,8,0,101,3
1114024122,cardioem,1,1,2012,270897,77,1,40,15,1,101,1
1124128129,cardioem,0,1,2012,333460,77,0,51,7,1,101,3
1225095235,cardioem,0,1,2012,333460,77,0,40,11,0,101,4
1225131105,cardioem,1,1,2012,270897,77,0,38,13,1,101,1
1437100898,cardioem,0,1,2012,101197,77,0,44,19,0,101,1
1497712152,cardioem,0,1,2012,333460,77,1,51,27,0,101,3
1619934809,cardioem,0,1,2012,333460,77,0,61,34,1,101,8
1740445857,cardioem,1,1,2012,271191,77,0,33,10,1,101,2
1790742146,cardioem,0,1,2012,333460,77,0,55,27,1,101,5
1992765242,cardioem,0,1,2012,330919,77,1,48,18,1,101,1
1962457911,cardioem,0,1,2012,61196,79,0,69,38,0,76,4
1417913328,cardioem,0,1,2012,54278,80,0,50,23,1,162,1
1578666350,cardioem,0,1,2012,221319,80,0,41,10,0,162,1
1811048291,cardioem,0,1,2012,135029,80,0,45,21,1,162,1
1144252396,cardioem,0,1,2012,270897,81,0,52,25,0,82,2
1588860555,cardioem,1,1,2012,335619,81,1,32,5,1,82,1
1598737025,cardioem,0,1,2012,333374,81,1,42,14,1,82,1
1316965353,cardioem,0,1,2012,120532,82,1,38,11,0,67,8
1659546596,cardioem,0,1,2012,185784,82,1,35,11,0,67,3
1750548640,cardioem,0,1,2012,291139,83,0,41,7,0,12,3
1114014172,cardioem,0,2,2012,4798,85,1,55,31,0,113,4
1942391602,cardioem,1,1,2012,333374,85,1,40,14,0,64,3
1487868154,cardioem,0,1,2012,291105,86,1,44,8,1,21,1
1205016292,cardioem,0,1,2012,270897,87,1,62,36,1,10,1
1093758047,cardioem,0,1,2012,147220,89,0,59,33,1,23,1
1962401463,cardioem,0,1,2012,271515,89,1,43,16,1,23,2
1316116890,cardioem,0,1,2012,335676,91,0,45,19,1,22,2
1669430955,cardioem,0,1,2012,302840,91,0,62,38,1,22,2
1124113121,cardioem,1,1,2012,317118,102,1,46,11,1,31,1
1003866435,cardioem,1,1,2012,316394,103,1,39,12,0,95,1
1013969104,cardioem,0,1,2012,317861,103,0,48,22,0,95,2
1760452148,cardioem,0,1,2012,74085,103,0,63,36,1,95,4
1194992768,cardioem,0,1,2012,316690,106,0,33,5,1,22,2
1518943554,cardioem,1,1,2012,316976,107,1,51,25,1,8,2
1033287594,cardioem,0,1,2012,165847,109,0,36,10,1,65,1
1144431602,cardioem,0,1,2012,15374,110,1,38,8,1,146,3
1215991625,cardioem,0,1,2012,16941,110,0,52,14,1,146,2
1710176631,cardioem,1,1,2012,16378,110,0,47,10,1,146,2
1003873332,cardioem,1,1,2012,113226,111,1,43,13,0,117,2
1700053451,cardioem,1,2,2012,17418,111,0,31,5,1,175,4
1861404402,cardioem,1,1,2012,113226,111,0,63,32,1,117,4
1851572622,cardioem,0,1,2012,214578,112,1,37,7,0,66,3
1083894604,cardioem,0,2,2012,62612,113,0,33,10,0,265,4
1255364105,cardioem,0,1,2012,217883,113,0,34,9,0,215,2
1447365887,cardioem,1,2,2012,216325,113,0,50,26,0,348,7
1528261906,cardioem,0,1,2012,218993,113,1,35,6,0,215,3
1033216015,cardioem,0,1,2012,267484,115,0,58,28,1,26,5
1164448718,cardioem,0,1,2012,93095,115,1,59,32,1,26,3
1346232931,cardioem,1,1,2012,120311,115,1,43,13,1,26,1
1790751485,cardioem,1,1,2012,120311,115,0,48,18,1,26,2
1023027182,cardioem,0,1,2012,174215,116,0,54,17,1,41,1
1073516217,cardioem,1,1,2012,264635,118,1,56,29,1,232,1
1124256797,cardioem,0,1,2012,267473,118,0,43,3,0,232,4
1265462329,cardioem,0,1,2012,106349,118,1,39,15,1,232,2
1386889038,cardioem,0,1,2012,257524,118,0,40,6,1,232,2
1548269178,cardioem,0,1,2012,323782,118,0,50,27,1,232,1
1740435999,cardioem,0,2,2012,265953,118,0,47,5,1,297,8
1023076650,cardioem,0,3,2012,174934,119,0,43,11,1,375,8
1891750790,cardioem,0,1,2012,265447,119,0,60,21,1,79,3
1922064781,cardioem,1,1,2012,247171,119,0,47,23,0,79,3
1285707828,cardioem,0,1,2012,252893,120,0,55,14,1,28,8
1619048386,cardioem,0,1,2012,252893,120,0,40,12,1,28,9
1437182524,cardioem,1,1,2012,174215,122,0,57,32,0,45,1
1003010307,cardioem,1,1,2012,116043,123,1,35,8,1,115,3
1255388922,cardioem,0,1,2012,253055,123,0,41,15,1,115,1
1528297538,cardioem,0,1,2012,182204,123,0,30,3,1,115,2
1942494984,cardioem,0,1,2012,54133,123,1,43,9,1,115,4
1407086846,cardioem,1,1,2012,247168,124,0,30,3,1,20,1
1023266319,cardioem,1,1,2012,264635,127,1,36,7,0,275,1
1083815179,cardioem,1,1,2012,249756,127,1,35,10,0,275,1
1396778510,cardioem,0,1,2012,182555,127,0,50,26,1,275,2
1609980770,cardioem,0,1,2012,247150,127,1,35,9,0,275,2
1700849478,cardioem,1,1,2012,92313,127,0,62,34,1,275,5
1861650202,cardioem,1,2,2012,264635,127,0,30,4,0,383,2
1588813661,cardioem,0,1,2012,182779,129,0,34,7,1,47,2
1033178173,cardioem,1,1,2012,264683,130,0,59,29,1,253,6
1063422558,cardioem,0,1,2012,325348,130,1,48,20,1,253,8
1083880926,cardioem,1,1,2012,251440,130,0,35,7,1,253,2
1275716573,cardioem,0,1,2012,247176,130,1,39,14,0,253,2
1336111533,cardioem,1,1,2012,251440,130,0,40,15,0,253,4
1356311385,cardioem,1,1,2012,247298,130,0,56,31,0,253,2
1386697365,cardioem,1,1,2012,251285,130,1,41,11,1,253,1
1447466446,cardioem,1,1,2012,251440,130,0,34,7,1,253,1
1467622985,cardioem,1,1,2012,251440,130,0,33,9,0,253,1
1538271796,cardioem,0,1,2012,68797,130,1,61,,,253,1
1619167004,cardioem,0,1,2012,45216,130,0,42,15,0,253,1
1700082211,cardioem,1,1,2012,247532,130,0,34,7,1,253,1
1811196215,cardioem,1,1,2012,251440,130,1,46,9,1,253,4
1821075441,cardioem,1,1,2012,247298,130,0,40,11,1,253,1
1851543110,cardioem,0,1,2012,290206,133,0,33,9,0,10,2
1164485926,cardioem,0,1,2012,115919,134,0,62,,1,42,2
1194712554,cardioem,1,1,2012,250648,134,0,39,12,1,42,1
1396849691,cardioem,1,1,2012,250648,134,0,38,13,1,42,2
1043226822,cardioem,0,1,2012,265893,137,1,40,17,1,53,1
1174524052,cardioem,0,2,2012,177024,137,0,59,32,1,77,6
1629003876,cardioem,0,1,2012,55866,137,0,47,20,1,53,1
1659552305,cardioem,0,1,2012,55866,137,1,37,13,1,53,1
1124205596,cardioem,1,1,2012,94059,139,1,38,11,1,34,1
1164615829,cardioem,1,1,2012,124148,139,1,34,11,0,34,2
1700871969,cardioem,1,1,2012,94059,139,0,38,12,1,34,1
1871764977,cardioem,0,1,2012,248640,139,0,33,8,1,34,10
1356542518,cardioem,1,1,2012,246660,140,1,37,8,1,29,2
1407887318,cardioem,0,1,2012,101624,140,0,40,13,1,29,1
1447240510,cardioem,1,1,2012,246660,140,0,39,10,1,29,1
1134301914,cardioem,0,1,2012,61574,141,0,37,12,0,83,1
1164482410,cardioem,1,1,2012,252082,141,1,46,23,0,83,1
1245439702,cardioem,0,1,2012,266828,141,1,38,11,1,83,1
1346338316,cardioem,0,1,2012,55866,141,1,47,10,1,83,1
1578622213,cardioem,1,1,2012,87988,141,1,34,8,0,83,1
1588820708,cardioem,0,1,2012,250415,141,1,34,10,0,83,2
1982639340,cardioem,0,1,2012,176122,141,1,42,18,0,83,4
1235287004,cardioem,0,2,2012,122828,144,0,42,15,1,370,7
1275682247,cardioem,0,1,2012,119884,144,0,52,12,1,329,1
1306805577,cardioem,0,1,2012,285209,144,0,51,25,1,329,1
1366483844,cardioem,0,1,2012,69305,144,0,41,12,0,329,2
1376748806,cardioem,0,1,2012,239899,144,1,32,5,0,329,1
1407053044,cardioem,0,1,2012,54398,144,1,44,17,0,329,4
1548248636,cardioem,1,2,2012,66765,144,1,36,10,0,761,3
1558457952,cardioem,0,1,2012,98097,144,1,43,10,1,329,2
1578722427,cardioem,1,1,2012,241061,144,1,34,5,1,329,1
1811088842,cardioem,0,1,2012,242530,144,1,67,38,0,329,1
1982638557,cardioem,1,1,2012,241239,144,0,51,23,1,329,4
1639282460,cardioem,0,2,2012,68610,145,0,49,22,1,112,3
1144283714,cardioem,1,2,2012,242754,146,1,41,13,1,56,2
1790736262,cardioem,0,1,2012,124216,146,0,40,9,1,12,2
1659336543,cardioem,0,1,2012,241773,148,0,48,22,1,5,1
1881605152,cardioem,0,1,2012,260437,148,0,41,16,0,5,2
1225071673,cardioem,0,1,2012,238002,149,0,42,16,1,40,4
1316057821,cardioem,1,1,2012,241587,149,0,40,13,1,40,3
1598913196,cardioem,0,1,2012,178653,149,1,34,10,1,40,1
1932294816,cardioem,1,2,2012,243018,149,0,67,41,1,64,2
1942495833,cardioem,0,1,2012,176347,149,1,49,6,1,40,4
1053433441,cardioem,0,1,2012,175073,150,0,34,7,,58,3
1265493662,cardioem,0,1,2012,73908,150,1,54,31,,58,7
1386696318,cardioem,0,1,2012,92373,150,1,43,14,,58,1
1669572715,cardioem,0,2,2012,317701,151,0,44,16,1,94,4
1699883447,cardioem,0,1,2012,115605,151,0,38,9,1,30,4
1689610842,cardioem,0,1,2012,287518,152,1,34,9,1,4,1
1184610651,cardioem,0,1,2012,147279,154,1,53,21,1,10,2
1316008329,cardioem,0,1,2012,149491,155,0,71,40,1,63,3
1700872272,cardioem,0,1,2012,148823,155,0,52,29,0,63,1
1023181088,cardioem,0,1,2012,268666,156,1,65,38,0,184,3
1356521314,cardioem,1,1,2012,147473,156,0,36,10,0,184,1
1437230257,cardioem,0,1,2012,268666,156,1,61,36,0,184,2
1629029210,cardioem,1,1,2012,146891,156,0,41,15,1,184,1
1922202456,cardioem,1,1,2012,149522,156,0,36,12,0,184,1
1962644922,cardioem,1,1,2012,154252,156,0,32,7,0,184,1
1215926621,cardioem,1,1,2012,149851,158,1,42,18,0,21,2
1134119035,cardioem,1,2,2012,145793,161,0,68,40,0,146,7
1679571178,cardioem,1,2,2012,145793,161,0,69,45,0,146,2
1710932025,cardioem,0,1,2012,103656,161,0,43,14,0,79,1
1669683397,cardioem,0,1,2012,178008,163,0,37,13,0,36,2
1730373747,cardioem,0,1,2012,149296,163,0,31,5,1,36,1
1962653568,cardioem,0,1,2012,119440,163,0,48,23,0,36,4
1154348951,cardioem,0,1,2012,148594,164,1,41,13,1,33,1
1467600809,cardioem,0,1,2012,107561,164,0,34,7,0,33,3
1710127576,cardioem,0,1,2012,149851,164,0,36,8,1,33,1
1023070257,cardioem,0,1,2012,146382,170,1,42,16,1,36,4
1710916986,cardioem,0,2,2012,330691,170,0,50,24,1,50,5
1679533616,cardioem,0,1,2012,48165,171,0,52,26,0,33,1
1174758908,cardioem,1,1,2012,152043,172,1,30,5,0,47,1
1346346236,cardioem,0,1,2012,149851,172,1,50,9,1,47,2
1568656445,cardioem,0,1,2012,87901,173,0,40,5,1,20,1
1114960408,cardioem,0,1,2012,141952,180,1,40,14,1,47,2
1316946320,cardioem,0,2,2012,141952,180,1,48,18,1,259,3
1689644981,cardioem,1,1,2012,257904,181,0,61,31,1,34,2
1962519181,cardioem,0,1,2012,56825,183,0,68,27,1,164,1
1346445277,cardioem,1,1,2012,143564,184,0,38,8,0,13,3
1538181722,cardioem,1,2,2012,257904,186,1,64,31,1,40,3
1568471449,cardioem,1,2,2012,257904,186,0,61,36,1,191,4
1740262716,cardioem,1,2,2012,257904,186,0,50,23,1,191,2
1750363123,cardioem,1,1,2012,257904,186,1,41,14,1,26,1
1770565145,cardioem,1,2,2012,257904,186,0,52,25,1,191,6
1801805833,cardioem,1,2,2012,257904,186,0,63,36,1,191,10
1811941875,cardioem,1,2,2012,257904,186,0,40,14,1,191,3
1013941699,cardioem,1,1,2012,142510,187,1,33,6,0,35,1
1023116514,cardioem,0,1,2012,141857,187,1,40,11,0,35,1
1568413482,cardioem,1,1,2012,141839,187,1,44,13,1,35,1
1174583843,cardioem,1,2,2012,167057,191,0,69,37,1,62,6
1356485775,cardioem,0,1,2012,167077,191,0,35,6,1,20,1
1689634206,cardioem,1,2,2012,167057,191,0,63,37,1,62,6
1750353595,cardioem,0,1,2012,149239,191,0,38,12,1,20,7
1922068691,cardioem,1,2,2012,167057,191,0,62,,1,62,4
1174509228,cardioem,1,1,2012,167057,192,0,49,23,1,39,3
1346201316,cardioem,1,1,2012,167057,192,1,38,9,1,39,2
1396724167,cardioem,1,1,2012,167057,192,0,40,12,1,39,3
1700847787,cardioem,1,1,2012,167057,192,1,45,7,1,39,5
1760595318,cardioem,1,1,2012,167057,192,1,32,6,1,39,4
1891772968,cardioem,1,1,2012,167057,192,0,56,28,1,39,2
1912010562,cardioem,1,1,2012,167057,192,1,34,7,1,39,2
1972531408,cardioem,1,1,2012,167057,192,0,36,9,1,39,3
1598769945,cardioem,1,1,2012,167208,195,0,51,23,1,5,1
1780822072,cardioem,1,1,2012,167208,195,0,37,8,1,5,1
1710091251,cardioem,0,1,2012,167057,197,0,65,38,1,11,7
1972582856,cardioem,0,1,2012,117193,197,0,39,11,1,11,1
1376513978,cardioem,0,1,2012,212971,201,0,44,15,1,61,1
1518144773,cardioem,0,1,2012,213000,201,0,35,7,1,61,1
1013088947,cardioem,1,1,2012,216376,204,1,49,22,1,89,6
1417100223,cardioem,0,1,2012,255535,204,0,40,7,1,89,1
1861468696,cardioem,0,2,2012,255576,208,0,53,27,1,190,3
1548422181,cardioem,0,1,2012,54173,209,0,62,8,1,16,1
1295708899,cardioem,1,1,2012,274196,210,0,63,29,0,42,3
1326006529,cardioem,1,1,2012,274021,210,0,58,32,1,42,4
1700825346,cardioem,1,1,2012,274196,210,0,46,18,1,42,2
1215032479,cardioem,0,1,2012,274572,213,0,34,8,1,32,2
1013993484,cardioem,0,1,2012,288631,214,0,57,30,1,10,5
1225014442,cardioem,0,1,2012,288631,214,1,78,37,1,10,2
1609852839,cardioem,0,1,2012,288631,214,1,55,27,1,10,1
1780660910,cardioem,0,1,2012,288631,214,0,63,42,1,10,2
1922099662,cardioem,1,1,2012,274569,214,1,46,18,1,10,1
1316966401,cardioem,0,1,2012,274044,216,1,57,29,1,30,1
1841275732,cardioem,0,1,2012,275034,216,1,48,19,1,30,3
1659575215,cardioem,0,1,2012,102955,218,0,33,6,1,51,1
1972658078,cardioem,0,1,2012,8964,218,0,35,7,1,51,1
1003857236,cardioem,1,1,2012,72284,219,1,39,12,1,41,1
1104829837,cardioem,0,2,2012,101824,220,0,60,34,1,25,2
1750437216,cardioem,1,1,2012,274021,220,0,51,26,1,13,1
1922067172,cardioem,1,1,2012,274021,220,0,54,28,1,13,1
1295906345,cardioem,0,1,2012,558,222,0,37,14,1,70,2
1548429715,cardioem,1,2,2012,569,222,1,33,6,0,519,5
1083613004,cardioem,1,1,2012,116132,223,1,51,10,1,225,2
1609006618,cardioem,1,1,2012,224174,223,0,35,6,1,225,1
1609919497,cardioem,1,1,2012,216307,223,1,34,8,1,225,1
1760443600,cardioem,1,1,2012,218791,223,0,56,30,0,225,2
1821383761,cardioem,1,2,2012,224174,223,0,32,4,1,264,6
1881636595,cardioem,1,1,2012,216345,223,1,42,14,1,225,1
1508874793,cardioem,0,1,2012,51631,225,1,45,15,1,40,1
1972554368,cardioem,0,1,2012,216332,225,0,41,14,1,40,2
1679532220,cardioem,0,1,2012,218025,226,1,43,12,1,55,1
1073709572,cardioem,1,1,2012,10604,227,1,34,8,1,452,1
1275629792,cardioem,0,1,2012,30209,227,1,57,28,1,452,1
1326201815,cardioem,0,1,2012,9944,227,0,49,15,1,452,3
1801992144,cardioem,1,1,2012,10209,227,1,36,7,1,452,3
1811904147,cardioem,1,1,2012,8983,227,1,37,13,0,452,1
1821061391,cardioem,1,1,2012,8974,227,1,40,14,0,452,2
1902871262,cardioem,0,1,2012,9944,227,1,53,27,1,452,3
1740442482,cardioem,0,1,2012,78649,230,0,32,4,1,56,1
1629005970,cardioem,1,1,2012,155167,232,0,50,18,0,92,1
1295958635,cardioem,1,1,2012,154593,234,0,33,9,0,110,1
1326253105,cardioem,1,1,2012,154593,234,0,36,13,0,110,1
1487740312,cardioem,1,1,2012,154593,234,1,37,13,0,110,2
1558331306,cardioem,0,1,2012,151213,234,1,43,19,0,110,2
1366641573,cardioem,0,1,2012,114583,235,0,43,9,0,34,2
1548299464,cardioem,0,1,2012,60819,235,0,47,20,1,34,1
1003855735,cardioem,0,1,2012,157880,236,1,60,34,1,45,2
1174691604,cardioem,0,1,2012,156413,238,1,41,17,0,27,2
1336180694,cardioem,1,1,2012,154628,238,1,37,10,0,27,3
1639371529,cardioem,0,1,2012,177828,238,0,38,11,0,27,2
1124241666,cardioem,0,1,2012,294190,240,0,58,22,1,10,2
1215081211,cardioem,1,1,2012,119871,244,0,62,33,1,19,2
1275557464,cardioem,0,1,2012,154657,244,1,57,27,1,19,1
1417971375,cardioem,0,1,2012,154657,244,0,44,17,0,19,1
1629067541,cardioem,0,1,2012,154657,244,1,48,20,1,19,5
1881818615,cardioem,0,1,2012,257279,244,0,35,,1,19,2
1972578854,cardioem,0,1,2012,155974,244,0,71,45,1,19,1
1326250754,cardioem,0,1,2012,160243,245,0,41,9,0,101,1
1578727335,cardioem,0,1,2012,160932,246,0,49,22,1,44,3
1902856545,cardioem,0,1,2012,156543,246,0,60,30,0,44,4
1962462838,cardioem,1,1,2012,158315,246,0,56,12,1,44,4
1538173406,cardioem,1,1,2012,162123,251,0,40,13,0,169,3
1639273113,cardioem,0,1,2012,164692,251,1,35,9,1,169,4
1982654729,cardioem,1,1,2012,164040,253,0,64,38,1,112,2
1255592804,cardioem,1,1,2012,164759,254,1,47,25,0,16,1
1457323453,cardioem,1,1,2012,293380,259,0,58,30,1,44,1
1861485732,cardioem,1,2,2012,293380,259,1,52,20,1,82,3
1528056637,cardioem,0,1,2012,180721,261,0,55,10,1,4,1
1811008097,cardioem,0,1,2012,172258,264,1,41,17,1,47,1
1578543153,cardioem,0,1,2012,117501,267,0,60,34,1,16,1
1003921172,cardioem,0,1,2012,112081,268,0,61,12,1,163,1
1114947488,cardioem,0,1,2012,211414,268,1,37,10,1,163,1
1225299928,cardioem,0,1,2012,170263,268,1,31,4,1,163,2
1255597399,cardioem,0,1,2012,45053,268,1,38,14,0,163,1
1356510465,cardioem,0,1,2012,212085,268,1,36,12,0,163,1
1376662833,cardioem,1,1,2012,168811,268,1,31,6,1,163,1
1821080094,cardioem,0,1,2012,212085,268,0,38,11,1,163,2
1952317224,cardioem,0,1,2012,169758,268,1,42,14,1,163,1
1013908672,cardioem,1,1,2012,169670,270,0,44,14,1,22,1
1174690630,cardioem,1,1,2012,169670,270,1,43,18,0,22,1
1801872460,cardioem,0,1,2012,172262,270,1,39,14,1,22,1
1184698243,cardioem,0,1,2012,150541,273,0,48,23,1,211,6
1225045719,cardioem,1,1,2012,90777,273,0,62,36,1,211,1
1508842352,cardioem,0,1,2012,153563,273,0,58,32,1,211,6
1770505059,cardioem,1,1,2012,169926,273,1,42,10,1,211,1
1841497716,cardioem,0,1,2012,164040,273,0,36,7,1,211,1
1508952037,cardioem,1,1,2012,294470,274,1,39,8,1,20,3
1730192857,cardioem,1,1,2012,294459,274,0,41,14,1,20,1
1295932515,cardioem,1,1,2012,294465,276,0,35,8,1,20,1
1336127463,cardioem,0,1,2012,101725,276,0,52,25,1,20,2
1396897815,cardioem,1,1,2012,122310,279,0,49,22,1,105,1
1720152473,cardioem,0,1,2012,115584,279,0,56,24,0,105,1
1134243439,cardioem,0,1,2012,342205,280,0,38,15,0,32,2
1659361756,cardioem,1,1,2012,326298,282,1,41,16,1,53,1
1760403968,cardioem,1,1,2012,326298,282,1,57,19,1,53,2
1053465112,cardioem,1,1,2012,80588,283,0,60,33,1,299,3
1083634406,cardioem,1,1,2012,114143,283,1,37,11,1,299,6
1164752002,cardioem,0,1,2012,62082,283,0,62,36,1,299,6
1215032156,cardioem,0,1,2012,112901,283,1,58,33,1,299,3
1295798262,cardioem,0,1,2012,80572,283,0,43,15,1,299,2
1326258732,cardioem,0,1,2012,80119,283,0,39,10,1,299,3
1699939561,cardioem,0,1,2012,80572,283,1,31,4,1,299,1
1811082373,cardioem,0,1,2012,78646,283,1,48,20,1,299,2
1811955875,cardioem,1,1,2012,4858,283,0,38,9,1,299,2
1831196971,cardioem,0,1,2012,175956,283,0,49,23,1,299,3
1164449724,cardioem,0,1,2012,37907,284,0,41,13,0,129,2
1194891101,cardioem,0,1,2012,293169,284,1,47,22,0,129,1
1376879031,cardioem,0,1,2012,177616,284,0,55,28,0,129,1
1417085937,cardioem,0,1,2012,81138,284,1,49,18,1,129,1
1609806454,cardioem,0,2,2012,82505,284,0,54,23,1,431,3
1346280567,cardioem,0,1,2012,81379,285,0,50,24,1,106,7
1053319962,cardioem,0,1,2012,71012,288,1,46,22,1,121,2
